OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDa,Creator,EditDate,Editor,GlobalID,Shape_Leng,Shape_Area,ObservedPrcpChange,,,,
339,SEQU,Lands - http://landsnet.nps.gov/tractsnet/documents/SEQU/Metadata/sequ_metadata.xml,Sequoia National Park,20081126,CA,Pacific West,266000,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048045,Sequoia,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{82C3ADFF-882B-43F8-A3FA-1866F53D0871},,2553244942,17,,,,
340,KICA,Lands - http://landsnet.nps.gov/tractsnet/documents/KICA/Metadata/kica_metadata.xml,Kings Canyon National Park,20111017,CA,Pacific West,255948,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180625,Kings Canyon,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{34B6F326-3905-4202-8525-A2880EBEB8E7},,2909305718,17,,,,
341,DEPO,Lands - http://landsnet.nps.gov/tractsnet/documents/DEPO/Metadata/depo_metadata.xml,Devils Postpile National Monument,20130125,CA,Pacific West,266641,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194467,Devils Postpile,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{9668AC7B-CC41-4F9B-A436-5508B3190361},,5164892.44,17,,,,
342,POCH,Lands - http://landsnet.nps.gov/tractsnet/documents/POCH/Metadata/poch_metadata.xml,Port Chicago Naval Magazine National Memorial,20150421,CA,Pacific West,1967105,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221822,Port Chicago Naval Magazine,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{8C65435B-FD59-468C-BA9D-2946BAF0DCCD},,42316.79066,17,,,,
343,CAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAGR/Metadata/cagr_metadata.xml,Casa Grande Ruins National Monument,20200429,AZ,Mountains,44811,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215969,Casa Grande Ruins,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{DAAD98DB-5C52-4DB0-A412-9FC50E7ABE25},,2730084.223,17,,,,
344,CHIR,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIR/Metadata/chir_metadata.xml,Chiricahua National Monument,20140910,AZ,Mountains,2877,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047934,Chiricahua,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{24A25F4C-B5A4-4ADE-9210-D9229D684B9C},,68895752.68,17,,,,
345,CORO,Lands - http://landsnet.nps.gov/tractsnet/documents/CORO/Metadata/coro_metadata.xml,Coronado National Memorial,20110214,AZ,Mountains,40512,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174268,Coronado,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F48E28B0-71D3-4547-8A06-CD0BA514C175},,26779356.22,17,,,,
346,FOBO,Lands - http://landsnet.nps.gov/tractsnet/documents/FOBO/Metadata/fobo_metadata.xml,Fort Bowie National Historic Site,2.02E+13,AZ,Mountains,1888916,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047958,Fort Bowie,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{8ABACE44-B0F1-40B6-AFE3-0F7FBF64F6C3},,5645817.17,17,,,,
347,MOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCA/Metadata/moca_metadata.xml,Montezuma Castle National Monument,20110920,AZ,Mountains,31964,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180624,Montezuma Castle,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F0E90071-3D25-4546-A02F-B296F2180653},,6060542.746,17,,,,
348,ORPI,Lands - http://landsnet.nps.gov/tractsnet/documents/ORPI/Metadata/orpi_metadata.xml,Organ Pipe Cactus National Monument,20170512,AZ,Mountains,15492,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048029,Organ Pipe Cactus,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{99C5D5CE-99F3-4E4E-8E88-F65DFFC35CAB},,1867745807,17,,,,
349,TONT,Lands - http://landsnet.nps.gov/tractsnet/documents/TONT/Metadata/tont_metadata.xml,Tonto National Monument,20060223,AZ,Mountains,35382,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048053,Tonto,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{13B25F84-C0E4-46DC-B03C-F05FB2EED02C},,6567120.873,17,,,,
350,TUMA,Lands - http://landsnet.nps.gov/tractsnet/documents/TUMA/Metadata/tuma_metadata.xml,Tumacacori National Historical Park,20180405,AZ,Mountains,35519,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239936,Tumac├ícori,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{925F7CFA-08CF-4691-B845-BD7CF8AC7F83},,2026700.306,17,,,,
351,TUZI,Lands - http://landsnet.nps.gov/tractsnet/documents/TUZI/Metadata/tuzi_metadata.xml,Tuzigoot National Monument,20031121,AZ,Mountains,35601,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048056,Tuzigoot,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{C7E30F9F-D05E-4737-8B4C-1B54011D7272},,4885591.979,17,,,,
352,PIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/PIMA/Metadata/pima_metadata.xml,Hohokam Pima National Monument,20100920,AZ,Mountains,25440,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166444,Hohokam Pima,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F0D570F7-0401-4221-9A1F-9DCCE594AEA4},,9779859.279,17,,,,
353,WHIS,Lands - http://landsnet.nps.gov/tractsnet/documents/WHIS/Metadata/whis_metadata.xml,Whiskeytown-Shasta-Trinity National Recreation Area,20200429,CA,Pacific West,277264,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049059,Whiskeytown,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{156B56F0-7B94-4732-926A-272276C92D65},,296227722.2,17,,,,
354,MANZ,Lands - http://landsnet.nps.gov/tractsnet/documents/MANZ/Metadata/manz_metadata.xml,Manzanar National Historic Site,20080304,CA,Pacific West,1804731,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048405,Manzanar,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{A8050C00-E96F-4910-886A-7C2BA0F0FA27},,5134513.371,17,,,,
355,WAPA,Lands - http://landsnet.nps.gov/tractsnet/documents/WAPA/Metadata/wapa_metadata.xml,War in the Pacific National Historical Park,20150204,GU,Pacific West,1828962,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220225,War in the Pacific,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0D517767-E1A7-4DEE-A44B-F7C9FC3250A8},,8198056.667,N/A,,,,
356,YOSE,Lands - http://landsnet.nps.gov/tractsnet/documents/YOSE/Metadata/yose_metadata.xml,Yosemite National Park,2.02E+13,CA,Pacific West,255923,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210713,Yosemite,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{061E9FBE-3F37-4125-B231-60F4C9555C86},,4861851614,17,,,,
357,PERL,Lands - http://landsnet.nps.gov/tractsnet/documents/PERL/Metadata/perl_metadata.xml,Pearl Harbor National Memorial,20190829,HI,Pacific West,need,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266794,Pearl Harbor,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{5CD19778-3E1C-416D-A1B5-7376961F8277},,101961.1711,-19,,,,
358,NPSA,Lands - http://landsnet.nps.gov/tractsnet/documents/NPSA/Metadata/npsa_metadata.xml,National Park of American Samoa,20160525,AS,Pacific West,1966567,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229066,National Park of American Samoa,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0BB76B62-7772-409D-8825-7B8BC0005F73},,48283336.71,N/A,,,,
359,SAFR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAFR/Metadata/safr_metadata.xml,San Francisco Maritime National Historical Park,20130219,CA,Pacific West,1877542,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194486,San Francisco Maritime,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{C9BEC4F1-FF86-4B15-96CB-E3BBDEEDC602},,644204.2778,17,,,,
360,JODA,Lands - http://landsnet.nps.gov/tractsnet/documents/JODA/Metadata/joda_metadata.xml,John Day Fossil Beds National Monument,20150708,OR,Pacific West,1133439,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223246,John Day Fossil Beds,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{495CDEF3-E93F-405E-9FCD-F5CA4D1B12E6},,111782232.8,1,,,,
361,LARO,Unofficial Boundary of Lake Roosevelt National Recreation Area.,Lake Roosevelt National Recreation Area,20150422,WA,Pacific West,1531834,National Recreation Area,Region,Preliminary data. Contact the Land Resources Program for additional information.,Lake Roosevelt,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{5F5E04A5-3621-4E96-932C-DE710AD00498},,717714786.4,1,,,,
362,CRMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMO/Metadata/crmo_metadata.xml,Craters of the Moon National Monument,20170531,ID,Pacific West,1986829,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242146,Craters of the Moon,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{3013D067-DC90-4588-A267-6D126D896D81},,409466801.7,1,,,,
363,CRMP,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMP/Metadata/crmp_metadata.xml,Craters of the Moon National Preserve,20170531,ID,Pacific West,1986829,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242147,Craters of the Moon,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0954FA49-E4BB-4886-A1F2-B892011ABC8B},,5317015490,1,,,,
364,EBLA,Unofficial Boundary of Ebey's Landing National Historical Reserve.,Ebey's Landing National Historical Reserve,20150422,WA,Pacific West,1888910,National Reserve,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Ebey's Landing,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{169F0D30-DFCF-48F6-B5F1-B31864C75F2D},,164337932.4,1,,,,
365,CRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/CRLA/Metadata/crla_metadata.xml,Crater Lake National Park,20170605,OR,Pacific West,1163670,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242144,Crater Lake,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{A28D00FB-AD99-4C08-B2AF-36EF701AB061},,1379224003,1,,,,
366,ORCA,Lands - http://landsnet.nps.gov/tractsnet/documents/ORCA/Metadata/orca_metadata.xml,Oregon Caves National Monument and Preserve,20210614,OR,Pacific West,1147260,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221819,Oregon Caves,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{74346EAC-60F6-43CE-A2CA-D517F238AFD7},,33332372.01,1,,,,
367,MIIN,Lands - http://landsnet.nps.gov/tractsnet/documents/MIIN/Metadata/miin_metadata.xml,Minidoka National Historic Site,20151015,ID,Pacific West,2766708,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225702,Minidoka,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{64819152-3FE0-48D2-AE91-297C10585C15},,2998805.296,1,,,,
368,NEPE,Unofficial Boundary of Nez Perce National Historical Park.,Nez Perce National Historical Park,20131218,ID,Pacific West,394735,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Nez Perce,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0820E7C0-F4DE-4B91-9253-58F060A24681},,36212452.62,1,,,,
369,LEWI,Unofficial Boundary of Lewis and Clark National Historical Park.,Lewis and Clark National Historical Park,20190910,OR,Pacific West,2055170,National Historical Park,RISD,Preliminary data. Contact the Land Resources Program for additional information.,Lewis and Clark,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{A51BFF9E-F961-4F31-A28E-BDA028905387},,30650699.77,1,,,,
370,FOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOVA/Metadata/fova_metadata.xml,Fort Vancouver National Historic Site,20110303,OR,Pacific West,1504974,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171108,Fort Vancouver,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{EB8E7470-1D5D-404F-8E9D-C2215C56287B},,1723304.79,1,,,,
371,MORA,Lands - http://landsnet.nps.gov/tractsnet/documents/MORA/Metadata/mora_metadata.xml,Mount Rainier National Park,20151117,WA,Pacific West,1528416,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171131,Mount Rainier,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{6755B606-4FFF-450A-ADA2-D5B3B01C2B0D},,2045641242,1,,,,
372,NOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/NOCA/Metadata/noca_metadata.xml,North Cascades National Park,20160926,WA,Pacific West,1528421,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235464,North Cascades,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{BA5505B0-99AE-4D0F-9A39-FA29D2D0F938},,4656124607,1,,,,
373,ROLA,Lands - http://landsnet.nps.gov/tractsnet/documents/ROLA/Metadata/rola_metadata.xml,Ross Lake National Recreation Area,20180118,WA,Pacific West,1528419,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235465,Ross Lake,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{9D8115D2-11E0-42DC-8B75-2009DC47A984},,1087597962,1,,,,
374,OLYM,Unofficial Boundary of Olympic National Park.,Olympic National Park,20150422,WA,Pacific West,1530459,National Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Olympic,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{92E2DF23-4201-49EF-BD04-9D18FE89F749},,8203590772,1,,,,
375,SAJH,Unofficial Boundary of San Juan Island National Historical Park.,San Juan Island National Historical Park,20150724,WA,Pacific West,1534055,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,San Juan Island,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{99D338F7-569D-44A4-9AFC-23E24EC3789F},,19608318.33,1,,,,
376,WHMI,Lands - http://landsnet.nps.gov/tractsnet/documents/WHMI/Metadata/whmi_metadata.xml,Whitman Mission National Historic Site,20111027,WA,Pacific West,1531185,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180628,Whitman Mission,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{B7DB2CE6-CF5D-4D90-BFEE-B2EE55518E97},,1165190.581,1,,,,
377,HAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFO/Metadata/hafo_metadata.xml,Hagerman Fossil Beds National Monument,20080904,ID,Pacific West,395749,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169655,Hagerman Fossil Beds,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{218B2D6E-E7AD-42D4-8AAD-390998458B71},,32934566.84,1,,,,
378,ALAG,Lands - http://landsnet.nps.gov/tractsnet/documents/ALAG/Metadata/alag_metadata.xml,Alagnak Wild River,20190321,AK,Alaska,2733449,National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225686,Alagnak,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{D95788D7-7384-4E0F-9819-4298543F6CD5},,471454874.9,21,,,,
379,ANIA,Lands - http://landsnet.nps.gov/tractsnet/documents/ANIA/Metadata/ania_metadata.xml,Aniakchak National Preserve,20190321,AK,Alaska,1416034,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225685,Aniakchak,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{2D588051-042F-4D46-854F-2980D87A1338},,6295613356,21,,,,
380,ANIA,Lands - http://landsnet.nps.gov/tractsnet/documents/ANIA/Metadata/ania_metadata.xml,Aniakchak National Monument,20190321,AK,Alaska,1416034,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225685,Aniakchak,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{7D7D4A13-4B5F-4F53-B095-41E6C2B73355},,1858321465,21,,,,
381,BELA,Lands - http://landsnet.nps.gov/tractsnet/documents/BELA/Metadata/bela_metadata.xml,Bering Land Bridge National Preserve,20190321,AK,Alaska,1416037,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225684,Bering Land Bridge,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F271D6B9-C94E-4885-9A29-6AB41A3B7591},,67597384711,21,,,,
382,CAKR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAKR/Metadata/cakr_metadata.xml,Cape Krusenstern National Monument,20220324,AK,Alaska,1416038,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225689,Cape Krusenstern,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0FE6808A-E3F3-45C4-8444-0C3E7C91DC20},,17732641949,21,,,,
383,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/dena_metadata.xml,Denali National Preserve,20220324,AK,Alaska,2760439,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{30E4021F-58F2-4369-A24A-69F792CEE1EC},,26357033072,21,,,,
384,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/dena_metadata.xml,Denali National Park,20220324,AK,Alaska,2760439,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{55B3392E-0151-47FF-AECA-A6342B61279C},,93900615023,21,,,,
385,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/gaar_metadata.xml,Gates of the Arctic National Preserve,20190321,AK,Alaska,1416040,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225693,Gates of the Arctic,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{35BFF5B9-AFEB-4086-B16C-28A873457435},,25732643143,21,,,,
386,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/gaar_metadata.xml,Gates of the Arctic National Park,20190321,AK,Alaska,1416040,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225693,Gates of the Arctic,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{56E9C994-D969-4654-AD53-D8B0ECB555E0},,2.12E+11,21,,,,
387,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/glba_metadata.xml,Glacier Bay National Preserve,20220324,AK,Alaska,1416041,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225695,Glacier Bay,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{CB41E1B8-2C13-4CC0-8EC2-6171E2D79991},,883612940.6,21,,,,
388,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/glba_metadata.xml,Glacier Bay National Park,20220324,AK,Alaska,1416041,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225695,Glacier Bay,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{71646CB6-82B6-4D98-80B0-25FC2316DFE4},,48488640182,21,,,,
389,KATM,Lands - http://landsnet.nps.gov/tractsnet/documents/KATM/Metadata/katm_metadata.xml,Katmai National Preserve,20220324,AK,Alaska,1416045,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225697,Katmai,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{73E1DF78-435C-406A-9F2F-F853C5C9C0B5},,6322639620,21,,,,
390,KATM,Lands - http://landsnet.nps.gov/tractsnet/documents/KATM/Metadata/katm_metadata.xml,Katmai National Park,20220324,AK,Alaska,1416045,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225697,Katmai,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{715D7CFB-B11E-4E86-85E5-C32F70482BEB},,54700887076,21,,,,
391,KEFJ,Lands - http://landsnet.nps.gov/tractsnet/documents/KEFJ/Metadata/kefj_metadata.xml,Kenai Fjords National Park,20190321,AK,Alaska,1419645,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225698,Kenai Fjords,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{FBAD5254-53B9-4114-9D0F-F4EA7018F71B},,10644791852,21,,,,
392,KLGO,Lands - http://landsnet.nps.gov/tractsnet/documents/KLGO/Metadata/klgo_metadata.xml,Klondike Gold Rush National Historical Park,20190321,AK,Alaska,1423115,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225699,Klondike Gold Rush,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{EB9E81AA-B64C-41A1-AE92-10DBB7659FCF},,204807453.2,21,,,,
393,KOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/KOVA/Metadata/kova_metadata.xml,Kobuk Valley National Park,20190321,AK,Alaska,1416046,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225700,Kobuk Valley,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{6CAF46A1-B9FC-4963-8555-7C0248D8C055},,47596457123,21,,,,
394,LACL,Lands - http://landsnet.nps.gov/tractsnet/documents/LACL/Metadata/lacl_metadata.xml,Lake Clark National Preserve,20220324,AK,Alaska,1416049,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225701,Lake Clark,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{D5D99947-2829-4319-88CF-39193FF84309},,23601541337,21,,,,
395,LACL,Lands - http://landsnet.nps.gov/tractsnet/documents/LACL/Metadata/lacl_metadata.xml,Lake Clark National Park,20220324,AK,Alaska,1416049,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225701,Lake Clark,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{86654848-779D-4BA5-B307-B1031E6EDF67},,43868618503,21,,,,
396,NOAT,Lands - http://landsnet.nps.gov/tractsnet/documents/NOAT/Metadata/noat_metadata.xml,Noatak National Preserve,20190321,AK,Alaska,1413640,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225703,Noatak,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{B8A7AE41-CA0D-4691-A7B0-3E610127EFF0},,1.89E+11,21,,,,
397,SITK,Lands - http://landsnet.nps.gov/tractsnet/documents/SITK/Metadata/sitk_metadata.xml,Sitka National Historical Park,20190321,AK,Alaska,1417085,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225705,Sitka,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{2448FCA1-DE1C-44B6-B44F-C0DDC16B60AC},,1585915.125,21,,,,
398,WRST,Lands - http://landsnet.nps.gov/tractsnet/documents/WRST/Metadata/wrst_metadata.xml,Wrangell-St. Elias National Preserve,20220324,AK,Alaska,1416055,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225708,Wrangell - St Elias,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{C7ED34C8-FBBB-424D-B178-621DF06DDF02},,88466472678,21,,,,
399,WRST,Lands - http://landsnet.nps.gov/tractsnet/documents/WRST/Metadata/wrst_metadata.xml,Wrangell-St. Elias National Park,20220324,AK,Alaska,1416055,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225708,Wrangell - St Elias,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{93CA1BD1-ECA5-42E7-8A96-8D6A8F79D203},,1.43E+11,21,,,,
400,YUCH,Lands - http://landsnet.nps.gov/tractsnet/documents/YUCH/Metadata/yuch_metadata.xml,Yukon-Charley Rivers National Preserve,20190321,AK,Alaska,1416058,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225709,Yukon - Charley Rivers,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{7E7A7D66-4262-4CF7-B144-99A5168D7F70},,57303516507,21,,,,
401,MLKM,Lands - http://landsnet.nps.gov/tractsnet/documents/MLKM/Metadata/mlkm_metadata.xml,"Martin Luther King, Jr., Memorial",20111104,DC,National Capital,2002666,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181664,Martin Luther King Jr,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{AA2AF467-1225-4E94-BE53-A78D911C8308},,18329.21323,60,,,,
402,FOMR,Lands - http://landsnet.nps.gov/tractsnet/documents/FOMR/Metadata/fomr_metadata.xml,Fort Monroe National Monument,20180418,VA,Northeast,"2707739	",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235460,Fort Monroe,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{C23F1FDD-2166-473C-B533-F28949EF5869},,2341655.053,37,,,,
403,PAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/PAGR/Metadata/pagr_metadata.xml,Paterson Great Falls National Historical Park,20150511,NJ,Northeast,2053533,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223250,Paterson Great Falls,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{E69563A8-3D39-4BC8-9F28-70F39ADF2AAA},,364372.9909,60,,,,
404,CECH,Lands - http://landsnet.nps.gov/tractsnet/documents/CECH/Metadata/cech_metadata.xml,C├⌐sar E. Ch├ívez National Monument,20130205,CA,Pacific West,2754548,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208007,C├⌐sar E. Ch├ívez,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{68E2A482-04C5-424E-96F1-E5593A31E5F5},,714654.778,17,,,,
405,HATU,Unofficial Boundary of Harriet Tubman Underground Railroad National Historical Park.,Harriet Tubman Underground Railroad National Historical Park,2.02E+13,MD,Northeast,2783291,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Harriet Tubman Underground Railroad,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{C0E19986-A99B-486D-B871-D835CDB966DF},,3175701.368,60,,,,
406,FRST,Lands - http://landsnet.nps.gov/tractsnet/documents/FRST/Metadata/frst_metadata.xml,First State National Historical Park,20150618,DE,Northeast,2756166,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223243,First State,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{C98D6D10-3052-470B-AEFD-67DF5EFB0DFE},,7934331.296,60,,,,
